gloss,closs,cfloss,crloss,cploss
0.0,-36.10686998367309,5.419219149649142,-41.52608928680419,9.37028893828392
0.0,-40.8193416595459,2.8837922930717466,-43.703134155273446,10.719740450382233
0.0,-42.48204212188721,1.6118889421224596,-44.09393100738525,11.430944740772247
0.0,-43.60802440643311,0.675617231428623,-44.283642005920406,11.63759297132492
-41.84057791531086,-32.41764717102051,10.016575288772582,-42.4342227935791,8.274541094899178
0.0,-37.141542148590084,8.88352417945862,-46.02506608963013,9.595727920532227
0.0,-40.88475055694581,6.386927759647368,-47.271678352355956,10.77864083647728
0.0,-42.200444221496575,5.748202264308929,-47.94864673614503,11.368535280227661
0.0,-43.35993614196777,6.107515853643417,-49.467451858520505,11.783598184585571
-44.33286872506142,-32.45230350494385,10.45056539773941,-42.9028688430786,8.014586627483368
0.0,-39.71769819259644,8.69793016910553,-48.41562843322754,10.503598123788834
0.0,-44.1549741744995,5.182671260088683,-49.33764553070069,12.115593016147614
0.0,-46.1872573852539,5.028839273005723,-51.216096496582026,12.65658974647522
0.0,-46.740887260437006,3.9417300313711165,-50.682616996765134,12.838304191827774
-41.96245788037777,-32.85844764709473,10.369648236036301,-43.22809572219848,8.282473608851433
0.0,-36.30361843109132,4.34572831094265,-40.64934663772583,9.402210593223572
0.0,-40.58484439849854,2.769369125366211,-43.35421342849732,10.941139668226242
0.0,-41.585933303833,1.5607993781566618,-43.14673252105713,10.91904866695404
0.0,-42.171652221679686,0.5173201560974121,-42.688972091674806,11.245811969041824
-49.350708931684494,-32.57712802886963,10.673947457969192,-43.25107536315918,8.17783109843731
0.0,-35.93145093917847,6.401364637911319,-42.332815361022945,9.27632351219654
0.0,-39.10973892211915,3.9076700836420057,-43.01740884780884,10.213918566703796
0.0,-40.83119525909423,2.3773452758789064,-43.208540916442864,10.93964371085167
0.0,-41.908344459533694,1.9604732543230061,-43.868817520141604,11.237049788236618
-43.75887405872345,-31.96773157119751,9.965428560972216,-41.933160400390626,7.851371496915817
0.0,-38.08931493759155,8.266961909085513,-46.35627746582031,10.034770488739014
0.0,-42.26404724121093,5.232095667719842,-47.49614276885987,11.417225450277328
0.0,-43.986472892761235,4.157672023773194,-48.14414463043212,11.996960043907166
0.0,-44.56729583740235,3.285459648072719,-47.85275573730469,12.026264429092407
-38.515462934970856,-32.89184637069702,9.624408483505247,-42.51625499725342,8.354193896055222
0.0,-36.40718975067139,7.536544167995452,-43.94373359680176,9.489281594753265
0.0,-40.035710525512705,4.610820449143649,-44.64653072357178,10.494833290576935
0.0,-41.88529930114746,3.5339438170194635,-45.41924324035645,11.275902301073074
0.0,-42.13276748657226,3.3676443278789523,-45.50041179656982,11.239602744579315
-43.49258455634117,-31.98082408905029,10.096907830238344,-42.07773180007934,7.975824624300003
0.0,-37.00200395584107,5.447846592962743,-42.44985008239747,9.778283208608627
0.0,-41.642109489440905,3.4865497201681133,-45.12865924835205,11.03470903635025
0.0,-43.600974655151354,1.4582700058817866,-45.059244155883796,11.86904752254486
0.0,-44.833358001708994,0.7672306507825851,-45.60058860778808,12.210108458995819
-43.600773960351944,-33.268935966491696,9.992457729578017,-43.261393737792964,8.448346331715584
0.0,-37.3991810798645,5.315747891366482,-42.714928817749026,9.859570607542992
0.0,-41.05094890594483,3.4905865520238875,-44.54153556823731,10.937790602445602
0.0,-42.99449424743652,2.626883628964424,-45.621377563476564,11.58561885356903
0.0,-43.210824966430664,1.555405570566654,-44.76623058319092,11.800110161304474
-47.12788510322571,-31.744002151489266,11.040954488515855,-42.78495635986328,8.012850135564804
0.0,-35.15068054199219,5.616315451264382,-40.76699600219727,8.924839347600937
0.0,-40.226705932617186,2.710452537983656,-42.93715877532959,10.658843725919724
0.0,-41.94946994781493,1.963841858506203,-43.9133113861084,11.12158864736557
0.0,-42.267935943603504,1.0360064923763277,-43.30394306182862,11.476588487625122
-46.50396513938904,-32.19616441726685,10.347860020399093,-42.54402465820312,7.973831474781036
0.0,-36.084309291839595,5.705490058660507,-41.78979969024658,9.446776151657104
0.0,-40.95923480987548,1.9164761789143083,-42.87571086883545,10.927227973937988
0.0,-42.148834419250484,1.6554514929652213,-43.80428619384765,11.119889110326767
0.0,-43.29273223876953,0.2751726880669594,-43.56790485382081,11.658851981163025
-42.20897118747234,-32.747807598114015,10.667398583889009,-43.41520652770996,8.384684175252914
0.0,-38.881557083129884,6.679297244548798,-45.56085433959961,10.343794405460358
0.0,-44.33601036071777,2.6169200032949447,-46.95293006896973,12.16682904958725
0.0,-46.76088905334472,1.4451788410544395,-48.206068229675296,12.74871888756752
0.0,-47.899635696411124,0.5880034416913986,-48.48763904571533,13.255394965410233
-41.38451746106148,-33.04539003372193,9.407208168506621,-42.45259799957275,8.47453959286213
0.0,-36.50809726715087,5.216594636440277,-41.72469215393067,9.627137541770935
0.0,-40.70685272216797,2.8212099358439446,-43.52806301116943,10.727127313613892
0.0,-42.67099723815919,2.5325425639748573,-45.203539848327644,11.491739153862
0.0,-43.812109375,1.2220176294445992,-45.03412704467774,11.955348670482635
-45.07691487669945,-32.46293802261353,10.308483517169952,-42.77142143249512,7.987730324268341
0.0,-38.10231609344482,6.243371897935867,-44.345687484741205,10.061308801174164
0.0,-43.174496459960935,3.733621276915073,-46.908117866516115,11.726812541484833
0.0,-44.47609519958497,2.7580159947276117,-47.2341106414795,12.078355461359024
0.0,-44.14195461273194,1.8922032535076134,-46.03415813446044,12.012061566114426
-42.34784072637558,-32.43918008804321,11.034206557273865,-43.47338609695435,8.275961935520172
0.0,-36.88294353485108,6.026246488094331,-42.90919027328491,9.685481011867523
0.0,-40.81563777923584,2.658118948340416,-43.47375679016114,10.679861307144165
0.0,-42.915826416015626,1.7395537160336974,-44.65538005828857,11.461553394794464
0.0,-44.392744827270505,0.757836999744177,-45.15058155059815,12.235327392816544
-35.66196009516716,-31.98424158096314,9.22306920066476,-41.20731077194213,7.877762675285339
0.0,-37.580138969421384,6.974366725981236,-44.55450553894043,9.972448140382767
0.0,-40.26976757049561,6.116222056746483,-46.38598957061767,10.737329214811325
0.0,-42.035493850708,4.231206883490087,-46.26670074462891,11.242860227823257
0.0,-42.90078506469727,3.4072013601660727,-46.30798625946045,11.625337272882462
-40.18279047310352,-32.999308586120605,10.111171531677247,-43.11048011779786,8.33972281217575
0.0,-39.20765829086304,5.13282545953989,-44.340483665466316,10.403522074222565
0.0,-42.66492023468017,3.075685010105372,-45.74060554504394,11.508307427167892
0.0,-44.10610809326172,1.4032565206289294,-45.50936489105224,12.086368083953857
0.0,-45.39125690460205,1.472322875261307,-46.86357975006103,12.395773530006409
-39.43795096874237,-32.886560726165776,9.676053103804588,-42.56261367797852,8.286578372120857
0.0,-36.940301704406735,6.496964827179908,-43.43726654052735,9.733539700508118
0.0,-41.40885486602784,4.327837571501732,-45.73669223785401,11.046196460723877
0.0,-42.58106517791747,3.9506970018148424,-46.53176231384277,11.414041519165039
0.0,-43.7898286819458,2.6695126429200173,-46.4593412399292,11.881896644830704
-44.48982098698616,-32.66165056228638,10.358946889638903,-43.02059717178346,8.286658212542534
0.0,-36.01030902862549,5.486635074019434,-41.49694385528564,9.287477105855942
0.0,-40.582054138183594,3.3321425706148142,-43.91419658660888,10.802334189414978
0.0,-42.04134807586669,2.5184997692704205,-44.55984783172608,11.206330448389053
0.0,-43.40931186676024,2.119526943564415,-45.52883872985841,11.729747474193573
-40.68023890256882,-32.94353542327881,9.609537070989608,-42.55307273864746,8.536409258842468
0.0,-36.62243576049805,3.873089216649532,-40.49552507400513,9.460063695907593
0.0,-40.94249134063721,2.5064913153648374,-43.448982429504404,10.925409585237503
0.0,-42.8296085357666,0.48654027059674276,-43.31614894866943,11.540299415588379
0.0,-43.21075820922851,-0.003854395449161597,-43.20690422058105,11.730569452047348
-45.551087737083435,-32.401824188232425,10.37812591791153,-42.779949855804446,8.18067854642868
0.0,-37.86871509552002,9.063768553733826,-46.9324836730957,9.93292099237442
0.0,-42.883267402648926,6.426811862364413,-49.310079383850095,11.916216403245926
0.0,-43.95754508972168,4.998237133026122,-48.95578212738037,11.865949988365173
0.0,-45.1384464263916,3.9813882678747174,-49.1198350906372,12.387452155351639
-40.68571870774031,-32.56465511322021,9.631800615787508,-42.19645557403564,8.25353217124939
0.0,-38.11227159500122,3.875569701194764,-41.98784160614014,10.113336697220802
0.0,-41.93810119628906,1.713445173203945,-43.651546096801766,11.267732352018356
0.0,-43.97260189056397,1.0849371433258055,-45.05753917694092,11.95095232129097
0.0,-44.56218376159669,1.6127505600452423,-46.1749345779419,12.301305294036865
-46.59852731227875,-31.795337867736812,9.832026869058609,-41.62736492156982,7.764846816658974
0.0,-37.78668994903564,7.02722386866808,-44.81391391754151,9.970608085393906
0.0,-43.11861801147462,3.410042032599449,-46.52866039276124,11.624613240361214
0.0,-45.064060592651366,2.9304478198289874,-47.99450893402099,12.468627512454987
0.0,-46.052597808837895,1.779842069745064,-47.83243999481201,12.611843645572662
-36.475779831409454,-32.63841695785523,9.044983327388763,-41.68340015411376,8.205427289009094
0.0,-36.49812746047974,5.66436237692833,-42.16248998641968,9.55296665430069
0.0,-39.782087135314946,3.5143120825290683,-43.29639911651612,10.460041552782059
0.0,-41.3373519897461,3.142727633565664,-44.48007946014405,10.997728914022446
0.0,-42.464268493652334,2.364331367611885,-44.828600120544436,11.645328223705292
-43.72092306613922,-32.54739742279053,9.8139921605587,-42.361389541625975,8.126631781458855
0.0,-35.77616176605225,8.613687407970428,-44.38984928131104,9.224355220794678
0.0,-39.71764011383057,5.815696717798709,-45.53333683013916,10.48239204287529
0.0,-40.07805557250977,4.693563681840896,-44.77161903381348,10.39261794090271
0.0,-41.90421199798585,3.6421360343694693,-45.54634799957275,11.215338468551636
-34.23487039655447,-32.638751125335695,8.406165599822998,-41.044916820526126,8.429491132497787
0.0,-38.47970724105835,3.607730652391911,-42.08743801116944,10.17210727930069
0.0,-42.813799095153804,2.244373744726181,-45.05817279815675,11.656999170780182
0.0,-43.96227207183839,1.510711821913719,-45.47298412322999,11.904644161462784
0.0,-45.01218338012696,1.5972876250743866,-46.609470939636225,12.484118700027466
-41.99728682637215,-33.050379276275635,9.759704968333244,-42.81008434295655,8.39878734946251
0.0,-40.917179965972906,5.780653810501098,-46.69783420562744,11.183290183544159
0.0,-44.683213806152345,3.590028104186058,-48.2732416152954,12.311515986919403
0.0,-45.86414337158203,2.946716107428074,-48.81085968017579,12.634627014398575
0.0,-47.00486850738525,1.8863513164222239,-48.89121990203857,13.147362381219864
-37.63678714632988,-33.529096412658696,9.070396250486375,-42.59949283599854,8.595636159181595
0.0,-36.40098485946655,6.071463316679001,-42.47244796752929,9.524515062570572
0.0,-39.891862106323245,4.661322093009949,-44.553184318542485,10.591617286205292
0.0,-41.661291885375974,3.4001468285918235,-45.06143836975098,11.090607613325119
0.0,-42.538114547729485,2.5970054097473616,-45.13511981964111,11.453013628721237
-40.58729586005211,-32.601210594177246,9.66101335287094,-42.26222372055053,8.307191267609596
0.0,-36.92409973144532,7.122607934474947,-44.04670753479005,9.620544970035553
0.0,-40.33049240112306,4.224672732502223,-44.555165100097646,10.914596140384674
0.0,-41.43593349456788,3.7968468427658078,-45.23278045654297,11.152346551418304
0.0,-41.796508979797366,3.16341680958867,-44.95992565155029,11.189643234014511
-33.99081906117499,-32.334113883972165,8.519272944331169,-40.85338687896728,8.091004833579063
0.0,-39.83188705444336,6.146993909031153,-45.978880882263184,10.66311839222908
0.0,-44.1043092727661,3.4557139508426187,-47.56002388000488,12.10548323392868
0.0,-45.11915187835693,3.2523521944880485,-48.371503829956055,12.42270490527153
0.0,-46.37360095977783,3.04184231609106,-49.41544361114502,12.741948306560516
-44.56906771659851,-33.7735140800476,10.178849315643308,-43.95236358642579,8.760670512914658
0.0,-39.440191268920906,5.478593105077744,-44.918784141540534,10.684576213359833
0.0,-43.54540481567383,2.712168225646019,-46.257572555542,11.67823913693428
0.0,-45.23374595642089,1.6453267391771083,-46.879072952270505,12.503777801990509
0.0,-45.670763969421394,0.3135419577360153,-45.98430576324462,12.59736230969429
-42.615803971886635,-33.44796371459961,9.719370901584627,-43.16733474731444,8.669646173715591
0.0,-37.225841712951656,5.673283334821463,-42.899125289916995,9.889594227075577
0.0,-40.905668258666985,3.559959301352501,-44.465627861022945,10.928292959928513
0.0,-42.004033088684075,2.176743223518133,-44.18077669143677,11.505168795585632
0.0,-42.77398223876953,1.8715038701891902,-44.64548606872559,11.384442061185837
-41.45646160840988,-33.54357204437256,9.765899622440335,-43.30947132110595,8.701470762491226
0.0,-39.51215734481812,5.514651742205023,-45.026809120178214,10.512829840183258
0.0,-43.433668518066405,3.6018946006894113,-47.035563468933105,11.852439194917679
0.0,-44.51624965667723,2.8983281984925275,-47.414577865600585,12.261623799800873
0.0,-45.490154838562006,2.273680040240288,-47.763834381103514,12.500247776508331
-42.42671498283744,-33.52631883621216,9.970330262184145,-43.496648979187015,8.691974237561226
0.0,-37.410473918914796,6.043952870368957,-43.45442657470703,9.946443527936935
0.0,-41.12078189849853,4.049102199077606,-45.16988449096679,11.023066401481628
0.0,-42.33397216796875,3.687810589373113,-46.02178325653076,11.53135734796524
0.0,-43.68437843322754,2.3685753405094148,-46.05295391082763,11.670791625976562
-43.26071110367775,-33.18612270355226,10.292160242795948,-43.4782829284668,8.575291275978088
0.0,-36.55679216384888,6.451770776510238,-43.00856266021729,9.662397354841232
0.0,-41.05602684020997,2.903734025359154,-43.95976066589355,10.961296886205673
0.0,-43.18149833679199,2.1984574660658835,-45.379955482482906,11.548148840665817
0.0,-43.7850757598877,1.6385397583246233,-45.42361602783203,11.992282003164291
-40.867868684232235,-33.2057318687439,9.61817818880081,-42.823910331726076,8.493884861469269
0.0,-36.69963550567628,5.23339213654399,-41.93302745819092,9.634634047746658
0.0,-40.90888214111328,3.531761125475169,-44.440643119812,10.899691492319107
0.0,-42.06915626525878,2.500040882825852,-44.56919727325439,11.41467422246933
0.0,-42.047802543640145,2.863955882936716,-44.91175861358642,11.29171735048294
-43.05215525627136,-33.57420930862427,9.933131217956545,-43.50734071731567,8.606335014104843
0.0,-40.295201492309566,5.146405522525312,-45.4416067123413,10.869176089763641
0.0,-44.87163066864013,2.864420665055514,-47.736051559448235,12.396076709032059
0.0,-46.559197425842285,2.166358203440905,-48.7255558013916,12.944655030965805
0.0,-47.076588249206544,1.6727622002363207,-48.74935054779053,13.09297788143158
-39.69598836451769,-34.519093132019044,8.973733076453208,-43.49282627105712,9.11377801001072
0.0,-36.35786457061768,4.912356802821159,-41.27022132873535,9.53791430592537
0.0,-40.873960113525385,2.5898556530475623,-43.46381530761719,10.833979994058609
0.0,-42.028977775573736,2.1774096190929417,-44.20638732910157,11.187883466482162
0.0,-43.66795063018799,1.032280784845352,-44.700231552124016,12.185815393924713
-40.8160417675972,-33.14750995635987,9.74113909006119,-42.88864879608154,8.297321766614914
0.0,-38.678883934020995,6.310715872049332,-44.98959999084473,10.24426457285881
0.0,-41.93400974273682,3.3394754532724615,-45.2734848022461,11.376604080200195
0.0,-43.73720035552979,3.3255895853042605,-47.06278991699219,11.955787420272827
0.0,-43.84988594055176,2.8683624953031535,-46.71824855804443,12.014507204294205
-36.96239256858826,-33.266546630859374,8.960924598574637,-42.227471542358394,8.522657856345177
0.0,-37.619205474853516,6.508767920732496,-44.127973556518555,9.799382746219635
0.0,-41.43790054321289,3.598197005316615,-45.036097526550286,11.182517498731613
0.0,-43.01572895050049,3.5214036017656323,-46.53713245391847,11.767430305480957
0.0,-43.46806373596192,2.4306494392454625,-45.89871330261231,11.814126074314117
-39.551328897476196,-33.61047334671021,9.088296711444855,-42.69877014160156,8.621474593877792
0.0,-38.112793350219725,3.800900071114302,-41.913693237304685,10.185364335775375
0.0,-41.59974575042723,0.7998894125223157,-42.39963569641113,11.040376216173172
0.0,-42.736998558044434,0.9229152396321298,-43.65991401672363,11.757153630256653
0.0,-43.57740154266358,-0.5286129131913184,-43.04878883361817,11.769344836473465
-39.59906980767846,-33.63642005920409,9.777316224575044,-43.413735961914064,8.699600979685783
0.0,-36.316113758087155,4.523066361993552,-40.8391803741455,9.459430888295174
0.0,-39.535019111633304,1.7704890951514243,-41.305508613586426,10.408286184072495
0.0,-41.586635208129884,1.5261102506890896,-43.11274566650391,11.041729718446732
0.0,-42.56521339416505,1.4246720165014266,-43.98988513946533,11.698560267686844
-39.29403415322304,-33.26681137084961,8.331903946399688,-41.59871530532836,8.402953952550888
0.0,-36.33480272293091,7.726455998420714,-44.061258506774905,9.587093949317932
0.0,-39.42693939208984,5.816964572668076,-45.24390411376953,10.497572153806686
0.0,-40.29923992156982,4.4699326299130915,-44.76917304992675,10.65609359741211
0.0,-42.08589210510254,5.07758334428072,-47.16347522735595,11.562718898057938
-38.94793000817299,-34.10457057952881,9.416039180755613,-43.52060966491699,8.751933842897415
0.0,-36.042943286895756,5.737144148349762,-41.78008737564087,9.413985878229141
0.0,-39.75860042572022,4.212956762313843,-43.97155761718749,10.684768378734589
0.0,-40.64271631240845,3.455376988649369,-44.09809303283691,11.004323810338974
0.0,-41.644297218322755,2.271023346483707,-43.91532077789306,11.031844019889832
-36.42777255177498,-33.17304229736328,8.607121700048447,-41.7801640510559,8.542128205299377
0.0,-37.503250503540045,5.0518911480903625,-42.5551420211792,9.826076179742813
0.0,-41.51775722503663,3.3936829507350925,-44.91144046783447,11.323132663965225
0.0,-41.870146369934076,2.308788064494729,-44.17893466949463,11.170967161655426
0.0,-42.76163425445556,3.0618465900421143,-45.82348117828369,11.650335729122162
-40.11626046895981,-33.96260108947754,9.455529779195786,-43.418131065368655,8.816920846700668
0.0,-38.30591220855713,5.566789641976358,-43.87270183563233,10.20936632156372
0.0,-41.2060562133789,3.485214747488498,-44.69127082824707,11.197379797697067
0.0,-42.432718658447264,1.5611482366919516,-43.993866729736325,11.455449312925339
0.0,-42.79462680816651,1.5091574087738986,-44.30378417968749,11.622769057750702
-34.85218684747815,-33.295581436157235,8.198914931714533,-41.49449653625488,8.59789589047432
0.0,-37.82202033996582,4.712998799979686,-42.535019397735596,10.023245990276337
0.0,-41.601753044128415,2.762263014912605,-44.36401596069336,11.301950007677078
0.0,-42.52221431732177,2.225366690754891,-44.7475814819336,11.614855527877808
0.0,-44.368102836608884,3.0063850790262223,-47.37448806762694,12.23108845949173
-40.66535413265228,-33.2666558265686,9.267472782731057,-42.53412847518921,8.4904795140028
0.0,-39.48655662536622,5.23431003987789,-44.72086658477782,10.558817744255066
0.0,-42.964385414123534,1.8389531858265398,-44.80333881378174,11.854767888784409
0.0,-43.99167861938476,1.0633159011602402,-45.05499458312988,12.067525625228882
0.0,-44.49914817810058,0.6175541639328003,-45.11670246124268,12.160925090312958
-38.52790531516075,-34.56164102554322,9.09550167322159,-43.657143020629896,9.103475004434586
0.0,-38.425521564483645,2.336247831955552,-40.761769962310794,10.291923761367798
0.0,-42.55929050445557,0.1813018351793289,-42.74059257507323,11.578990817070007
0.0,-43.23564567565918,-0.039906251430511464,-43.195739555358884,11.797406762838364
0.0,-44.35063972473144,-0.24243816137313837,-44.10820207595825,12.176605373620987
-40.00811833143234,-34.382949066162105,8.914922046661376,-43.29787120819093,8.909684628248215
0.0,-36.25839796066285,7.230908966064454,-43.48930683135987,9.581293657422066
0.0,-41.47707271575928,4.486929503083229,-45.96400165557862,11.233737051486969
0.0,-42.96420898437499,2.9883377090096475,-45.95254631042479,11.658644258975983
0.0,-43.815724563598636,1.8186149358749393,-45.63433971405028,11.954015046358109
-36.826575338840485,-33.285740280151366,9.361031526327132,-42.646771430969245,8.627055406570435
0.0,-37.89334707260132,5.706394462287425,-43.59974193572998,10.01134505867958
0.0,-41.55171747207642,3.3215630494058135,-44.873280620574945,11.285651743412018
0.0,-42.85614261627197,3.228719201683998,-46.084861183166495,11.649754017591476
0.0,-43.502089118957514,2.151956251263619,-45.654045295715335,11.784906059503555
-36.945461332798004,-34.03009119033813,9.239632499217988,-43.26972351074219,9.055586755275726
0.0,-37.42026033401489,5.385059463977814,-42.805319786071784,9.699711978435516
0.0,-40.43304233551026,2.226033706963062,-42.659076309204096,11.066763669252396
0.0,-41.59422206878662,0.9726832926273344,-42.566905403137206,11.080568730831146
0.0,-42.80522537231445,1.309036070108414,-44.11426124572755,11.49389573931694
-36.88917285203934,-33.76394453048705,8.265251904726028,-42.02919635772706,8.913631841540337
0.0,-37.855247497558594,5.544448013603687,-43.39969539642334,10.152470886707306
0.0,-39.937856101989745,4.40993113964796,-44.34778747558593,10.869858473539352
0.0,-41.53171405792236,2.990472131967544,-44.52218627929687,11.118800550699234
0.0,-42.071053695678714,2.294441422820092,-44.3654951095581,11.375151872634888
-35.78337135910988,-34.32723321914673,8.894320571422577,-43.221553802490234,8.902214273810387
0.0,-37.32532949447632,6.272019648551941,-43.59734926223755,10.032933205366135
0.0,-40.93114280700684,4.175928040593863,-45.107071304321295,11.035188525915146
0.0,-41.724189376831056,3.9544156342744823,-45.678604698181154,11.361415296792984
0.0,-42.04446506500245,3.0686790674924858,-45.11314373016357,11.188432365655899
-36.42361083626747,-33.7140983581543,8.718937802314759,-42.433036041259776,8.755489006638527
0.0,-39.77777442932129,4.465896779298782,-44.243671512603754,10.666005730628967
0.0,-43.858412170410155,2.037915515899658,-45.89632759094239,11.997118294239044
0.0,-44.90263729095459,1.258878111839294,-46.16151542663574,12.286189079284668
0.0,-45.34200992584228,1.1087273381650449,-46.45073719024659,12.445273399353027
-39.556810311973095,-35.26099243164063,9.345573621988297,-44.60656604766846,9.288191467523575
0.0,-36.84557838439941,4.927557434141636,-41.77313575744629,9.809662342071533
0.0,-39.74099311828614,3.0761865165084603,-42.817179584503165,10.455896735191345
0.0,-40.42762088775635,2.933283565938473,-43.3609043121338,10.931471079587936
0.0,-41.46247177124023,2.535920931398868,-43.99839286804199,11.12659814953804
-38.190765261650085,-34.20074167251586,8.851222199201583,-43.05196380615235,8.9192835688591
0.0,-38.19303550720216,7.958844068646431,-46.151879501342776,10.205782279372215
0.0,-41.73004035949707,4.708177855610847,-46.438218498229986,11.026650965213776
0.0,-43.04533996582031,4.969109982252121,-48.014450073242195,11.948283404111862
0.0,-43.21417427062989,4.031029033660889,-47.24520263671876,11.703941315412521
-39.203752756118774,-34.00548152923584,8.993154478073118,-42.99863605499268,8.628159701824188
0.0,-39.97840461730958,3.6505706474185,-43.6289752960205,10.76636591553688
0.0,-42.77494564056396,1.792511737346649,-44.567457580566405,11.912836641073227
0.0,-43.32642059326171,1.9080769054591653,-45.234497451782225,11.648334413766861
0.0,-44.15666065216063,0.8243633002042772,-44.98102359771729,11.96664184331894
-39.880150496959686,-35.05924673080444,8.948792165517807,-44.008039283752446,9.14835461974144
0.0,-36.58234195709228,6.835305090248584,-43.417647361755364,10.033644407987595
0.0,-40.09765262603761,4.491917049884796,-44.58956928253174,10.628891468048096
0.0,-41.28310756683351,4.431882503628731,-45.71498985290526,11.333936423063278
0.0,-42.460468482971194,3.3536574408411983,-45.81412563323974,11.637685656547546
-37.75465631484985,-33.9942717552185,8.518909299373627,-42.51318111419679,8.60625146329403
0.0,-36.63616647720337,5.553738003969191,-42.18990440368652,9.645961195230484
0.0,-39.66723747253418,3.097926929593086,-42.76516389846802,10.61548575758934
0.0,-40.65717716217039,3.194709200784564,-43.851886367797846,10.908341079950333
0.0,-41.23846454620362,2.1381999686360365,-43.37666511535644,11.019790172576904
-35.74420103430748,-34.245524406433105,8.214935231208802,-42.460459327697755,8.8628990650177
0.0,-37.88561782836914,6.435074523836374,-44.32069206237794,10.115575969219208
0.0,-41.26690006256103,4.769119161367416,-46.03601913452149,11.265188753604889
0.0,-42.1804578781128,4.317519339919091,-46.4979772567749,11.383770525455475
0.0,-42.938652420043944,3.383040311932565,-46.32169303894043,11.7843958735466
-40.476310312747955,-34.2601752281189,9.209324431419372,-43.46949996948241,8.912510484457016
0.0,-37.943001651763915,4.334041084349155,-42.2770429611206,9.839708387851715
0.0,-41.3672716140747,2.8554480120539667,-44.22271957397462,11.263398438692093
0.0,-42.63353881835938,2.3807050667703153,-45.014243888854985,11.531673580408096
0.0,-42.68661403656006,1.6597430229187007,-44.346357154846196,11.875219479203224
-39.5920407474041,-34.040663337707514,9.133779335021973,-43.17444267272949,8.743239223957062
0.0,-37.70721359252931,5.661555802077055,-43.36876945495605,10.171972543001175
0.0,-41.0013240814209,4.242949278652668,-45.24427356719971,11.255950897932053
0.0,-41.42080307006836,3.1702869236469273,-44.591089630126945,11.248097866773605
0.0,-42.774114799499515,2.4569883137941364,-45.231103134155276,11.586957484483719
-38.965733259916306,-34.622030067443845,8.698340541124344,-43.320371055603026,8.919115617871284
0.0,-36.02396335601806,5.358763737976552,-41.382727241516115,9.515023708343506
0.0,-39.51563148498535,3.8140026062726973,-43.329634094238294,10.41953855752945
0.0,-41.39701461791992,2.841841039061547,-44.23885555267334,11.29474113881588
0.0,-41.42099456787109,2.5762696251273156,-43.99726448059082,11.018235325813293
-37.86159831285477,-34.723362827301024,8.959269320964815,-43.68263225555421,8.938223958015442
0.0,-36.937783527374265,6.236062511801719,-43.173846244812005,9.907425850629807
0.0,-39.92783432006836,4.741295237839222,-44.66912956237793,10.549101024866104
0.0,-41.51719226837158,4.485460057854652,-46.00265235900879,11.246087670326233
0.0,-41.43453445434571,4.531203135848045,-45.96573791503906,11.23542645573616
-35.457346603274345,-34.44176788330078,8.087019383907318,-42.52878723144532,8.951288372278214
0.0,-39.39596939086915,7.421575963497161,-46.81754550933838,10.65115574002266
0.0,-42.076405143737794,5.332332858443261,-47.4087381362915,11.521335154771805
0.0,-43.063474273681635,5.238417324423791,-48.30189170837403,11.875044405460358
0.0,-44.22420139312744,4.062651821225882,-48.286853218078626,12.276959270238876
-35.47398204356432,-35.344935607910145,8.460553002357482,-43.805488777160654,9.18961986899376
0.0,-36.78267879486084,4.8062811434268955,-41.58895969390869,9.695046544075012
0.0,-39.63966598510742,3.0462244424968956,-42.68589029312134,10.519078314304352
0.0,-41.53249816894532,1.6055936902761458,-43.138091850280745,11.32291179895401
0.0,-42.08608875274658,1.4929192617535594,-43.57900829315185,11.354167014360428
-36.556788206100464,-34.39213695526123,8.587715509533881,-42.97985258102417,8.966953158378601
0.0,-38.95509004592896,4.76969965696335,-43.724789237976076,10.638408690690994
0.0,-41.90410461425782,2.7974032849073405,-44.7015079498291,11.532081544399261
0.0,-43.60796337127686,1.8147400721907618,-45.4227029800415,11.970060527324677
0.0,-44.09096813201904,1.78773053959012,-45.87869853973389,11.97168579697609
-37.91571885347366,-33.71698131561279,8.91838937997818,-42.635370635986334,8.774570807814598
0.0,-37.40675802230835,4.952074036002159,-42.358832359313965,9.98921948671341
0.0,-40.81861820220947,3.3759908437728883,-44.19460887908936,11.147861033678055
0.0,-42.61051769256593,2.566738352179527,-45.17725601196288,11.541570454835892
0.0,-44.41912670135498,1.7153838872909546,-46.134510612487794,12.202375024557114
-38.95637549459934,-34.815286064147955,8.986191254854202,-43.801477146148684,9.06871423125267
0.0,-38.304198646545416,5.351312845945358,-43.655511665344235,10.262605100870132
0.0,-40.68796768188476,3.49401167780161,-44.181979179382324,10.975311189889908
0.0,-41.68723526000977,3.2363111197948458,-44.923546028137196,11.309561848640442
0.0,-42.43015537261962,2.9771639660000804,-45.407319450378424,11.600390523672104
-35.34212398529053,-34.94896831512451,7.9674908339977275,-42.91645927429199,9.040514290332794
0.0,-39.00766410827636,7.091670751571655,-46.099335289001466,10.757887452840805
0.0,-42.07218990325927,4.444296890869737,-46.51648674011231,11.279678016901016
0.0,-43.64133987426758,3.934748242795467,-47.57608833312988,12.068631380796432
0.0,-43.60273494720459,4.384472835063934,-47.987207603454586,11.952961176633835
-35.927040711045265,-34.29650907516479,8.630321830511093,-42.92683086395264,8.848165482282639
